titel,aktualitaet,preis,land,versand,link
Shop on eBay,Brand New,$20.00,,,https://ebay.com/itm/123456?itmmeta=012DEW30YG0MEEKND7NH&hash=item123546:g:acwAA9KNiJowH:sc:ShippingMethodStandard!95008!US!-1&itmprp=enc%3AbgepL1tlUHjMGCVfSTGJh%2BzsVKeJ3CQk7NizDI4BZeppuFnmyS6Ijyp8lh%2FnEw%2BWqO7uTV1Q6izE1R0T54aV8j71F4xlWfVcGft4%2FiOQhtqVXA1rW6M1atPARQRmhqUxtEPJKhKtSFgI%2Bvwlzb0GwVCtkp%3ABlBMUObkmabpYw
Shop on eBay,Brand New,$20.00,,,https://ebay.com/itm/123456?itmmeta=012DEW30YG0MEEKND7NH&hash=item123546:g:acwAA9KNiJowH:sc:ShippingMethodStandard!95008!US!-1&itmprp=enc%3AbgepL1tlUHjMGCVfSTGJh%2BzsVKeJ3CQk7NizDI4BZeppuFnmyS6Ijyp8lh%2FnEw%2BWqO7uTV1Q6izE1R0T54aV8j71F4xlWfVcGft4%2FiOQhtqVXA1rW6M1atPARQRmhqUxtEPJKhKtSFgI%2Bvwlzb0GwVCtkp%3ABlBMUObkmabpYw
GITARRE 4/4 STARTER KIT SCHULUNG KONZERTGITARRE CLASSIC ZUBEHÖR SET TASCHE C28,Brandneu |,"CHF 50,39",aus Deutschland,"+CHF 27,63 Versand",https://www.ebay.ch/itm/143425090797?_skw=gitarre&itmmeta=01K7XRMX9VYNJGNV5ZYK8WDDXC&hash=item2164cd34ed:g:WBIAAOSwTuVdttl0&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1d6JHzQnTeEmHG60Qx0B%2F3r7%2BUA%2F01WBhWNmnwDLU%2FJEjrHs3k4niqmhEm769SKuTXtXRtKlyCs5pSgmDVgBK%2BHdoctg8TzCiP7Jq90KKwTSUAPC3lXCwuPby1x%2B%2BxXGF3ETSv5%2FR%2By6riFxylVX6n9rIiReeJClm3yjCzFvg5ZyvX7DJacK6XgjWXTVK%2BwuJIiaeksoprh6HeSUlUTyAuZRRLfICCVFWtTtlF3Q%2BKCz3Xvj%2B%2Fzd1P%2BCKITAYNNBdVAQgINKqD3pPKflh0lyKho%7Ctkp%3ABk9SR7rV07i_Zg
Artesano ARGEXC2-44 Konzertgitarre Estudiante XC 4/4 natur,Brandneu |,"CHF 233,92",aus Deutschland,"+CHF 23,11 Versand",https://www.ebay.ch/itm/277434674580?_skw=gitarre&itmmeta=01K7XRMX9VNP3RJX0NZ8W0EMHX&hash=item4098652d94:g:VIkAAeSwfmVo1BVG&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1dOM2gDmfoXGMoFx4F86R7VYv8jPOLoMa5DLkzND2feF3EMwPafntIG%2FhAnxfIC3aZMkg%2F2x02u9hs8rXCEC8H68g6qq%2B67S2rKuV7Iu3IbUEyfQQWJfTgT%2F7ZsxUygbIG4MZ%2B2GPuh5qcSHO1ROgEzeGOJi8jQt60YHxa1Cl8IP2M5q%2FEe9mJsAgrtxwGb4MPCNt1eTn0%2FPxXr4%2BXJWozJNUgvwVJRqrA6bfJ9d7qq5GeB%2FbPY3wcMv4m8NRW3%2F0Y%3D%7Ctkp%3ABk9SR7rV07i_Zg
VALENCIA 4/4 KONZERTGITARRE,Gebraucht |,"CHF 78,96",aus Deutschland,"+CHF 78,96 Versand",https://www.ebay.ch/itm/127423043591?_skw=gitarre&itmmeta=01K7XRMX9V6Y5X4F6B45CPVJMH&hash=item1dab015807:g:tiUAAOSwAmpkEGju&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1eVooYNrBq6f56IfZ7cMweb3uD0plz6zY5mA7R97GWab8j043SlXettBn%2BdUJfeIfT9yNqf9LsB7Bh8Boeu2VMXQ3OoHgP%2FR8Tjsouo1k8UrHfrFPn%2BTwUekZteDEyOFJdohH6TglwR0oBot8qrHnOt8zk89GMCppdICLNOWGpUAiujsE%2BSISvjxjLEDNaUJ14VCUOWSJbm780hTF1Zw%2BzLSJYr6XoWP4%2FWl%2BzyGYouCRl3x%2Fh%2B7zeww0451avuR9gVka6zSxSLljgLXmBRHfi0%7Ctkp%3ABk9SR7rV07i_Zg
Alte Gitarre Jolana Iris,Gebraucht |,"CHF 379,80",aus Deutschland,"+CHF 34,98 Versand",https://www.ebay.ch/itm/157345243332?_skw=gitarre&itmmeta=01K7XRMX9VSHXCFMZTXEZBP5VM&hash=item24a281e0c4:g:M88AAeSwPj5oohrr&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1fjTnhC6SBNfBI8Qjfe2sHe9pQyQoN%2FQqV22JZu6zSrjfNbGd98tAFa%2F448qcF3qYP53NsiqiyIWNkovRjPSk3KPfBa2M8elcoGCphzHqcYQeh%2BBdzjiEZS3S5%2BZK8HCMkJAAXXe2zkuBKDes7xfzF2a6Nh3kdhQJxaEE7IHFEWa2rZxJTQGcod52czBmJnVU9WRkzNI%2FZW6f5I%2B3b7PK7Xt1cRRMpRPId8XpSKrv7K1w%3D%3D%7Ctkp%3ABk9SR7rV07i_Zg
Gitarre Classic MSA in Tragehülle,Gebraucht |,"CHF 165,90",aus Deutschland,"+CHF 14,89 Versand",https://www.ebay.ch/itm/127036878665?_skw=gitarre&itmmeta=01K7XRMX9VRQKBHK0D0PRGDMR9&hash=item1d93fcef49:g:5m0AAOSw7gVn8qnH&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1fia5pIlhlmLQb5JEfXcD3DUbIL1ZCzxgzf%2Bx9YhZha%2FJLyL8foRhD7VPM%2FdZwSdp0MZL4tnIjqRhTYtJSsoPyAOAKeB7aAw9twPAU0SntE8UYjrXbbCxQmbkkEJbtCe5v9UMDpOJ3snb7Xys4W4TJbJtAv%2FrJMv1pP0twWl%2BZ7t01Z4JdCGmlHNhjU0XtPPXPRxwJ7MrRtSPAKguYCBnLwttRkn2Akr6hELVhshSzB73aIHURZ5EPkGk1Bb9KdvfTpi2%2BEs%2FVfsXxHkW9dCXdlERUOxNbnxVVuapXmh9eaOQ%3D%3D%7Ctkp%3ABk9SR7rV07i_Zg
La Mancha rECO Series Serba,Brandneu |,"CHF 419,11",aus Deutschland,"+CHF 8,32 Versand",https://www.ebay.ch/itm/146899858386?_skw=gitarre&itmmeta=01K7XRMX9VSSNGKEMJG0YCE7HW&hash=item2233e9f3d2:g:jD0AAeSw6M9o8QLS&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1e74lUNDFdOzdBa3hj3tHZy7gOzdACFma%2BOdc3%2FL4dLMq77WmIW%2FURDmzH2UxNDCSyOLnW%2B7tsjIWDZm%2FULG1mMzKBvK1ncdXQt2V0MC9XdzoI4xYST%2FbEhk3rF5ZT7gOotAUN2j%2BmH3jmo97G0pSKYukJuJPYrUQqlLGqJZ4S08pDzShWuUwDEQp98p9hslLLPevnrZqEyB%2B9SAyGYs1FJY6xJbpgOexoizMI9%2FQ%2FQeIP7qdMAa2gIi2ARyU%2Fpm%2FD8MZRewuLHSlWZXrzatAAT%7Ctkp%3ABk9SR7rV07i_Zg
Gitarre Klassisch Magnet! Miniatur Holz Handgemacht Akustik Flamenco Instrument,Brandneu |,"CHF 7,24",aus Frankreich,"+CHF 1,99 Versand",https://www.ebay.ch/itm/267420093505?_skw=gitarre&itmmeta=01K7XRMX9W07GG3FF708W3JM38&hash=item3e437acc41:g:2wgAAOSwUohnXhT8&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dobOhpfhDU6frY1CMkKu4FvtotJ%2FtPehmal%2FVIiaiz0QXWQdX1g8iXIRRTD5ZClxF6qxJAKt4pnsYTO11zOK68wRNnhZwtVj%2BfsoI3jmO0glG0D1FdaELu%2B%2BlaxlJAQaxNZhd24leioPfy1OtHt7TLp1Cq%2BA5iKDczRelcNcDMWwR%2FHIimSXgwwSmIWGPno27bjv65dzN1lh1m0%2FYjowaplHEXBm404qCLV%2FJwNmGqtDRvUnH8N%2FqS8elv1FNVY19XbG0%2BtL82ukenS%2BjoyYsY%7Ctkp%3ABk9SR7rV07i_Zg
"DE Klassische Gitarre 1/8 30"" M-tunes MTC30",Brandneu |,"CHF 98,95",aus Polen,,https://www.ebay.ch/itm/223271809008?_skw=gitarre&itmmeta=01K7XRMX9WCV503080N7BDM6JA&hash=item33fc096ff0:g:YLoAAOSwfhlcB~gF&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1fjqleQHGGCzrfsaFcMNr0gZosKeckAsmv2%2FS1%2FyEAWxlHbZbIdMpd1roRVDS8dmkFv7FLcvCVI2B3UoBxcl0yAov4%2BNOVcTWcKQAe%2F1rSOWJpvQ9R9u7hKgRm4fIZjB8PDNLI5vJTK3IrvGlRZt6vZZSIpwKZ2t8hqfIPHLviq2faKxuD60LoRNCWbfqE3RhxsoPpiHfOkHuUbtiKVIusH%2BOAaTY6AT8jvF67D3vsl%2Bg%3D%3D%7Ctkp%3ABk9SR7rV07i_Zg
Höfner 1958 er Konzert Gitarre Truck Stop signiert,Gebraucht |,"CHF 248,87",aus Deutschland,"+CHF 13,98 Versand",https://www.ebay.ch/itm/326653240651?_skw=gitarre&itmmeta=01K7XRMX9WNBRDNS01Q1BEA5D6&hash=item4c0e0ce54b:g:yukAAeSw9S1oV9zW&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1fu4Z4htKmxUcpFcRSu0Rr2DCVfkHbfBsnDj8Ffmei0XdzD26lISSZF2cekvgEnXjGBkNoQWad%2FjVVnzcpjAP2eJtqKlqmK0vZxTwB2OTTepxSO09iUrQ50NiU4EXSkRFaFFQ8dIAseM8seuDH%2B3TbKao%2B067V2WJbYeM9D8T3%2B%2FxwhtsFr2uoORJiOdxUjQm0GWrpLssIP24zb45UzbSDDjsPHsDlxePCrnWAzK8p3PA%3D%3D%7Ctkp%3ABk9SR7zV07i_Zg
"APC 8S OP 4/4 Konzertgitarre Palisander, massive Fichtendecke, Classic Guitar",Brandneu |,"CHF 377,22",aus Deutschland,"+CHF 36,99 Versand",https://www.ebay.ch/itm/404371713614?_skw=gitarre&itmmeta=01K7XRMX9WF6CKXBXTXWK9ZSBN&hash=item5e266eae4e:g:P04AAOSw6PJkqoRL&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1fDuTABBaXu4Ia1tb6JFjX%2BcHSGtjIkxxfKg%2BHnnhMzl2dSlhMvHFijHMrbEnefsUpY3aYyPXzDC1jawB2x09xxN0A0R6DLQQadq9jeFxvJLb3IOXl5nL%2Fap0WJItj4piFBsJCwPJJ%2ByRK78OjGZ%2B4h05Hfz6KJv0GtqOWOvERgRMKANm6%2B1PRI1E1v%2B1VwZMu5dkHUz%2Bc93KYilBLDiDapJwmAcjPFsmsg7bYk7H4o%2BcOWUdHUwsaKCd2X9P3DFLA%3D%7Ctkp%3ABk9SR7zV07i_Zg
Josip Krog 1979 Klassische Gitarre – handgefertigte Meistergitarre + Video!,Gebraucht |,"CHF 2.448,73",aus Deutschland,"+CHF 44,98 Versand",https://www.ebay.ch/itm/226977379307?_skw=gitarre&itmmeta=01K7XRMX9W9N59RYQ1TW4S8T23&hash=item34d8e7f3eb:g:AFIAAeSwqdxoyXJo&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1d0hAcHPsmQCjLzHRfcIXwBGm5gtPsQs%2BDiK2StdaFiIxXDwvizAbV7TmCLBrCvx95dc8PBMZ6O3kkUXPr4U%2Fto8OQVwYTBMFqxbAlC9biKzdKqlYqLI%2FXHILmDC3DNQwwt7yKKfuFulx1YQ4HIQPRKe6aUOoOxJZHzmhBMiumcoWsFQpidT%2FPFv3SkLfRiclCDmjoxckVtUNOgVqg4VZO3S8xWnY2aBiCrNr%2FpGLMXYYZm0JK0xlIAgo%2FHECtWSr85ObXlFUvbOvvKO8XpAphFtkMSgbUsuasKKbbDcFR4dg%3D%3D%7Ctkp%3ABk9SR7zV07i_Zg
Ortega R55BFT Student Series Pro 4/4 Konzertgitarre Massive Fichte / Catalpa Bou,Brandneu |,"CHF 183,99",aus Deutschland,"+CHF 23,11 Versand",https://www.ebay.ch/itm/277393517890?_skw=gitarre&itmmeta=01K7XRMX9WTV9ZG890AYHJ44SK&hash=item4095f12d42:g:ySoAAeSwR1NozpL9&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1cGrXnb5PA%2BNyup8pN2mdj5ZKtNYYTU9MekiUAPeagmhEibrZROJlA2dgCNMZVeTmUlQyELWH3E1pgcsoY1vNRo6cH%2FCeqLUHM6s4i3Pq4ajZ0nXuTSey%2BqKqwYOUsBwkeIYXC2VQv4pDDqw9WZknvrcw6it0T8g9ISN0JAH%2BjnGbLHAmDZuuP4GJhoO0PIf%2FDwjQ0DGB6Tlo5NWk3qDYyPa7MFzpsOOVpLvqJjtlRXdDCuKI5FzDvYkeSflG6ojv8%3D%7Ctkp%3ABk9SR7zV07i_Zg
Gerundino Fernandez 1965 Negra Flamenco Meister-Gitarre - große Rarität  + Video,Gebraucht |,"CHF 10.984,32",aus Deutschland,"+CHF 44,98 Versand",https://www.ebay.ch/itm/226823142463?_skw=gitarre&itmmeta=01K7XRMX9W14M4ECB0EZXM3SPY&hash=item34cfb67c3f:g:-JQAAOSwEOpoU736&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1cDPR%2FwKZJ0sNKBocI3C0OoxmHl5NP1EtviWKPjwDP5w8ZzuPbOhDQTf6wS89BsoSLRI8mD%2FfY8Tzlgc6mHC3ktFwFHKUGNgEwApWCL0ZcSlcSN8QpMzk2J%2F5wWCLAeRyNgI8TVG0G41pnpDU%2BQ0cEyiR%2B8Udb4%2BrMH2ZUaIzi1b33%2B3brPLEFvJgQjn9WiVXwUTRQffoI1arV%2FwKu9mgeMQyohRrfPgCAX6yTppgtVdFOrBG3cMvGtpK3Xb8jiVEg%3D%7Ctkp%3ABk9SR7zV07i_Zg
"GITARRE HOCHGLANZ !!! CK,4/4,SET - TASCHE+BAND+STARTER SET + incl. KURBEL, ET6",Brandneu |,"CHF 58,78",aus Deutschland,"+CHF 27,63 Versand",https://www.ebay.ch/itm/191686373213?_skw=gitarre&itmmeta=01K7XRMX9WCP8A1CCZMS2JRSXD&hash=item2ca165ef5d:g:OBAAAOSwEzxYYjs3&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1ebLoWEHNH2Okal8oVoPS8g47qAtALZIwI%2FRB8hHi8dlDIL8FgsuXzmrjAxPvmBcqdY84dvQw%2FXtGyTSybU%2FuBGLk6Px%2F%2BpwzRSOKo%2BCGYVllyVUKt%2BRoNWkJO88EgmzF0TDphMz7Wp8sb20dN422yxEd8KQ0e%2F%2B03n0vUGIAVXfySlgcedN6epf8oacqXx5zt3UssbBiRBoOB8HACnVtXay%2BnKzbaS8Jk%2BF3qwl8FNSONfmez4MP%2BkGDfpIvXSdszlpBnbrF6uSUKJxFH1S8Hl%7Ctkp%3ABk9SR7zV07i_Zg
WALDEN N430-S1W Konzertgitarre. massive Zederndecke inkl. Gigbag,Brandneu |,"CHF 322,68",aus Deutschland,"+CHF 23,11 Versand",https://www.ebay.ch/itm/277359350881?_skw=gitarre&itmmeta=01K7XRMX9WZH2YWJ6AAXNR033F&hash=item4093e7d461:g:3UQAAOSw3FRlpq5L&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1cGzHq%2FdPSgU%2B25%2Ferty8kkPYfU5LgV56o20rpD72EXBv9cHaXp4Qm%2BR9hMYP--NLgcOKjFOwQwuraPlF0p9F%2FXFcRalA3KNtNpaeRwKiyTpAP0NWSYRvcTpSs%2FebXNvCxQj8l31X2sWiMLR2FXmbVq46vEpU9r00QBATP2%2BWCjK5WZm8vIMMBv5uGjRqAuc019hKzSiA3OotAOQntMkKjCt19OJG0BNiZeayTSuUc0BQXRfD1LbBmTe6uV0m6LT74%3D%7Ctkp%3ABk9SR7zV07i_Zg
JOSE LUIS VELAZQUEZ NYLON ACOUSTIC - SMALL BODY - FAT NECK,Gebraucht |,"CHF 443,77",aus Deutschland,"+CHF 64,97 Versand",https://www.ebay.ch/itm/177470225230?_skw=gitarre&itmmeta=01K7XRMX9WZ6N6SVB2JHANWGE6&hash=item29520cbb4e:g:2acAAOSw4L1kKlai&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1d%2F%2BjM%2BdUbPXE1%2FqMlqkNXz2ZHmuSrctXziNe0xqnwfJrVKChDToqZwpOmhDX974my%2F5OI6zEjHbFfMDfnXjL7UTKH7fHFhYsUulilvMeFFw82UC5r4u%2FbsjNqy%2FOkQg0lFZ7JgctNvB%2Fp%2FMyg7OZ0vfHfqfYEWmsyg7rgA4DTB9Q5epekxBhLrKl3lXHqf%2BC%2BDI0DOd8%2FvVTqSJleLh6Y7wDazc3F9AcMbK%2BL%2FNmpqQYLwZqNVih47rPZVLpILKUwYTrVc9cnRD2KWbAXD%2BOSD%7Ctkp%3ABk9SR7zV07i_Zg
Alte Gitarre Bassgitarre,Nur Ersatzteile |,"CHF 298,85",aus Deutschland,"+CHF 39,98 Versand",https://www.ebay.ch/itm/317280252652?_skw=gitarre&itmmeta=01K7XRMX9W2N108E75KJ2HJVEH&hash=item49df6072ec:g:T9YAAOSwPa9m2sYV&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fRAmWWSeGL5vJVNP23VQ0HWeqzpAUIeR8mI32jfsALZUZmhXai%2BhRnHx9VmzvPOrmDdbafJAvOs3yPDhFTCNkj60pvLiyN7HOb7urV0YF80WI0c1Odut7Kj7JFUKywwlZYvA2tEbFsbAVhaHEmbaAOkWfLKm%2B%2B73AXvpHO6x%2F4i0Ga1CZ3S2YjRCEOaIV%2FCR%2Bhgx8jU4wbV0otUvs%2FGr3tQ1BizOo2YJ2nMklxeTMF0jHSqXAYfSP%2FQGQrUcy3pvWqBnWIyjEdtgM6pN%2FU%2Fakn%7Ctkp%3ABk9SR7zV07i_Zg
Admira Virtuoso Konzertgitarre 4/4 Made in Spain,Brandneu |,"CHF 273,13",aus Deutschland,"+CHF 7,75 Versand",https://www.ebay.ch/itm/264908884091?_skw=gitarre&itmmeta=01K7XRMX9W9S9M2ZEB5NAHV4WD&hash=item3dadccc87b:g:YsMAAeSwLWpofgP1&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1dsIrN46kNPwNbmDdr0f0u%2BtC5L9UJo5HqnfFdTmzMZ1RLU7hB6ZHQpN8KtKAbyRW4iVgx1JK0ot8pzbJABIYXdv6VhY8W64VFUpivK5cfrp3g2cWE%2BB2fwD6JA4D1AUItnhZns1LkA2UfiyTcl7CckdijEz67xcli2hlPVDhPK81p7XJloVyhFwW0pgqwnX%2BGJ1%2BvZaDHEz5mC413iWZe0GfSvBoqH9svi0lYRXNZozZQTQmp2g6nohqv4MIG%2FMbgJWy3z%2BJuGODxd00OX5KPBB72RKFY%2FrfJ6bpRx2DVQ1A%3D%3D%7Ctkp%3ABk9SR7zV07i_Zg
1984 ALHAMBRA MODEL 3 C - made in SPAIN,Gebraucht |,"CHF 197,90",aus Deutschland,"+CHF 78,96 Versand",https://www.ebay.ch/itm/127426970000?_skw=gitarre&itmmeta=01K7XRMX9WXADZAX1YX8MZ6TQD&hash=item1dab3d4190:g:QkgAAeSw3Hloy499&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1ec1ME84OGkPshVgSt1MtDpASR4WuP7R8x7c0CaaCKYM1l2b9cV4TEYik7O3Qvdapvn557TiwHp1DkL%2BPEWUjaJ73RP442AeNdQ3pRd8ul3bw0e30pXlSN7PJ9A%2FKeFQDqtT3ItUd3mnSrIBs9B5bHKqSwBxwiwbnwP7ppT9WVE7hYD2haH%2BN1FHaqERmh83%2FKUG7sGtJaa1aRp2gogB1RhFLFFvGfO%2BILRnZCi9%2FwHYw%3D%3D%7Ctkp%3ABk9SR7zV07i_Zg
Admira A1 Konzertgitarre mit massiver Zederndecke Made in Spain,Brandneu |,"CHF 274,65",aus Deutschland,"+CHF 14,28 Versand",https://www.ebay.ch/itm/266014062483?_skw=gitarre&itmmeta=01K7XRMX9W2QVCGR5PWTF78PJ4&hash=item3defac7793:g:V~wAAeSwOvFofgWg&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1d26kxNIeB6lbCReE7aB9Yh8SmfR5Y%2Bn4olHkILwNh5Pbt%2BjCuAUuilovTzpNul1n%2FMf%2B4qz%2BC8zANHPQiIH4qlfx68jJ7hT3JJxI%2Bl5HV9Fnl2KKtt4iIZ3DX5eHZUdd5WFQKoYO98G2TR0dTcrpzFGySjsz9vPnX%2FmwhmCraBZEDlnNCbnvtr5qOM1suxHvG9RSQawF33vrF1SgJ6j3DVMOH92gdQWCQSQtOlfGOSlvR2XA2W%2FpgEpelZVBfOMRQ%3D%7Ctkp%3ABk9SR7zV07i_Zg
SEHR   SCHÖNE  ALTE  GITARRE,Gebraucht |,"CHF 1.249,35",aus Österreich,"+CHF 99,95 Versand",https://www.ebay.ch/itm/167520485123?_skw=gitarre&itmmeta=01K7XRMX9WVWVVT2B2M2CM84GA&hash=item2700ffbf03:g:iCkAAOSwyIJoKMnp&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1cLejqRllS9qJ6Y1298D2--lmtA9fIISllsrc4cKh2JqNDqVHjRRMcS19B2Y0f16pbu4tXY1gR%2Bkws%2FpYTot%2FnU57RRaA0yh6eL2WN4DlP1syLJPCgKgKM8wo5YU4ZQWTEpTnYZrdGPjuwJeuALxqbJIfRgPq3xpvIFD1yRolj0WvhwlM2NhrHq8RqIbjptgOP1K8j6ypQAwt2tLFZ1oZgIuw1z3Ueo1NkaBSysfO%2FPL85kveEqWX5YVpcIWA6il6FCvDDH4DEq2QDc6C5s6Ew%2FYJ4oFgnVWtY%2B88UWEenE9g%3D%3D%7Ctkp%3ABk9SR7zV07i_Zg
3rd Avenue 1/4 Größe Konzertgitarre Paket - Blueburst Neu Inkl. Rechnung,Brandneu |,"CHF 37,01",aus Deutschland,"+CHF 24,33 Versand",https://www.ebay.ch/itm/126646138067?_skw=gitarre&itmmeta=01K7XRMX9WP4867BQS9VNBHHMD&hash=item1d7cb2b4d3:g:5G8AAOSwo71mzchK&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1dcg6vsxyhpUCbrF7U7%2BPfm3tTCLt28e4TUh76FL%2BiCXa%2FCCovbz2zDqxdxMk9UXcNlkqHbtQmQziQ5CSSYxwWkZ2uAh29aVDgWoSjoU8idoOAekAWZaPdOTINGRAJatcOEiae9N0P8JQI4AAuqeONc3ywM%2FCYCzk4JjuNo2L9%2FTplAVwvHmjrGqZ115sJ6r4DsPL5WH0tLelyLv612g16EAlES8qryCjKlGyvVFZa8OYrkEOlY6xi2CRwFMY8xNps%3D%7Ctkp%3ABk9SR7zV07i_Zg
Prudencio Saez Konzertgitarre Modell 12 Made in Spain,Brandneu |,"CHF 627,80",aus Deutschland,"+CHF 23,11 Versand",https://www.ebay.ch/itm/276930197492?_skw=gitarre&itmmeta=01K7XRMX9WMPAPB72A52SR4CHP&hash=item407a5377f4:g:vREAAOSwOQJdXA6S&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1cmA9nkeQOLUahgLbIaG9AuzcYGT6%2FvN0GS%2FyXZ3R8wqQVONOEDhLM652LQ72q7Hvg9QjR9GzLTydA960zdhqKG2rvX%2FeUPnCrkyTqyIsI7ilnQEdsQlL4U3IjOOXs%2ByxmrtfBKBUTvVy7UvzZA%2FPv%2BEDCiZDYUqJgEVsNtSnY2YTDTBmT4yRSW5jWcacgevfzDImC3HRr8gwb4jKwF1o3YAxEtC8uFN3yB3w%2BWKVVlDbIATIryRoMrMZe7bjnUWAQcRZ3CpuU45frBIksicKqCZgURL4fW9Sp3k5Y9npe5sw%3D%3D%7Ctkp%3ABk9SR7zV07i_Zg
"Ortega RCE30TH-ACA 30th Anniversary Series Konzertgitarre mit Pickup, Cutaway",Brandneu |,"CHF 489,11",aus Deutschland,"+CHF 23,11 Versand",https://www.ebay.ch/itm/285683885469?_skw=gitarre&itmmeta=01K7XRMX9W573J8D24XXA5BE8E&hash=item428416259d:g:Em8AAOSw08FlvjqR&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1dLSabDbyTz7SwJ%2FQiTYRQVolVzS9J%2FzvDBPhYVWkpSDaOEMWSpnR3siGMkajViM%2BC2DsROc3p%2Ff76zkaYJ3x2hU%2Bz0h4PgegtF638Szrikp5mnEGFKbotoMKVFftCqwufdiKi%2BF3%2FxPU2fTp0Cm%2FUeDTUAYbReMSw%2F1mjWgN4%2BbwTk9ingum4HSE1BN8SP1ULRkMazchcqM9b%2B7mt2AXyALyMbHl3QrGfqhEezNHBIFzlRNJKOD%2Bc%2FJhMnoL3IvOcSgNL6v6%2BeXl1N7yMgeeu4I59ZfsNOQRl7L%2BbzzkeDYg%3D%3D%7Ctkp%3ABk9SR7zV07i_Zg
Gitarre Klassische Porte Cle ! Sammlung Akustische Instrument Flamenco Holz Mini,Brandneu |,"CHF 9,34",aus Frankreich,"+CHF 1,99 Versand",https://www.ebay.ch/itm/257134962711?_skw=gitarre&itmmeta=01K7XRMX9WSBB4Q6J8JQCPD4Q9&hash=item3bde702817:g:2bwAAOSwXetctb2B&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1dsQGdIYfAHi0VxlZc%2B52BjjwQfddzLKAcMyCilLGXrfUT6QSi%2BTCu4uRKHw4u%2BBV1ekF%2BARlHdv8Bseryf2x75z9mNalLxYPWKLCWG3Ko5z2WxdsEmEVEU11C1xioKxusAQwlDX62Z9ynkAkWdsyjaFIa%2BQA1vZ0sfvZsVQVVhrTiQSFGvm5Ckis9ukvsUOrzmqQAOTPSZZQhdgA81f5HtUlK5u5Kl1CSdD6AnBw6E9w%3D%3D%7Ctkp%3ABk9SR7zV07i_Zg
Konzertgitarre Shadow JM-CC 44,Neu (Sonstige) |,"CHF 377,12",aus Deutschland,"+CHF 25,16 Versand",https://www.ebay.ch/itm/226461421884?_skw=gitarre&itmmeta=01K7XRMX9WS68PZ8AR082QGFRB&hash=item34ba27113c:g:TGUAAOSwfyVnQD1z&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1cJVzu6MRQAkaRKe5NRnOOq30X%2FLJUtjBgj3b0RlhvHiu8PXPXGie8s7Z7i37Kxm%2BvQkuisxCm1Q4XMbi%2Fi%2Fh3Q4DdOrwSPZccgYxbKXLyPrEAJf%2Bma5m9nUrJX9dFOp626GiGL5nTtPEWZIgtYQGr1NiO1gnEMx9ky7oMgwH5Ee3utEgSLnkgj2WbiIu7l%2B%2Fw676uecK8YGe0B0xBzD%2FUkidXLkc%2Bxs%2F2PwfgoMyMPEKprBXlGxjAsh0iPEji7qK4239o9I7RfVbDjeFQ%2F96HN%7Ctkp%3ABk9SR7zV07i_Zg
